customer_id,email,country,age,signup_date,plan_type,monthly_revenue,is_churned,churn_date,acquisition_channel,device_type,preferred_genres,activity_level
CUST_000426,jessicabell@example.org,WS,52,2025-04-02,basic,9.99,False,,social,mobile,News|Animation,high
CUST_000427,iwhite@example.net,BH,27,2025-06-08,standard,15.49,False,,organic,smart_tv,Science Fiction|Talk|War|Horror,high
CUST_000428,combscharles@example.net,BE,65,2025-05-21,basic,9.99,False,,social,mobile,Horror|Mystery|Comedy,medium
CUST_000429,gutierrezmegan@example.org,BJ,30,2025-11-24,standard,15.49,False,,organic,mobile,Drama|Action & Adventure|Adventure|Action,high
CUST_000430,albertwagner@example.com,BH,53,2025-10-11,premium,22.99,False,,organic,tablet,Fantasy|Horror,medium
CUST_000431,bhopkins@example.org,SN,39,2025-08-02,premium,22.99,True,2026-03-02,paid_search,mobile,Family|News,medium
CUST_000432,hsmith@example.net,IS,39,2025-06-12,basic,9.99,False,,tv_ad,tablet,Family|Western,medium
CUST_000433,andre62@example.org,BY,38,2025-05-31,premium,22.99,False,,paid_search,mobile,Thriller|Talk|Western|History,low
CUST_000434,johnharvey@example.com,MH,39,2025-05-22,premium,22.99,False,,referral,desktop,Sci-Fi & Fantasy|Talk|Drama,high
CUST_000435,zmiller@example.com,TM,56,2024-11-03,standard,15.49,False,,organic,tablet,Kids|Horror|Soap,low
CUST_000436,kevinclayton@example.org,TD,22,2024-10-15,basic,9.99,False,,organic,smart_tv,Sci-Fi & Fantasy|News,high
CUST_000437,davisnicholas@example.net,PY,53,2026-02-05,premium,22.99,False,,social,gaming_console,Thriller|Animation|Fantasy|Family,high
CUST_000438,warnerchristopher@example.com,KH,67,2024-05-23,premium,22.99,False,,tv_ad,tablet,Talk|Animation,medium
CUST_000439,ariel18@example.org,GT,33,2025-12-10,basic,9.99,False,,tv_ad,mobile,Mystery|Animation|Talk|Reality,low
CUST_000440,enelson@example.net,IT,60,2024-09-21,premium,22.99,True,2025-01-03,referral,tablet,Action & Adventure|Thriller,high
CUST_000441,whitemelissa@example.org,GE,20,2026-03-09,basic,9.99,False,,paid_search,gaming_console,Adventure|Mystery|Sci-Fi & Fantasy,medium
CUST_000442,karenmarquez@example.com,BO,51,2025-07-09,standard,15.49,False,,social,tablet,Romance|Science Fiction|Western,low
CUST_000443,anneknight@example.com,GD,55,2024-11-28,premium,22.99,False,,organic,gaming_console,Animation|Science Fiction,medium
CUST_000444,patrick21@example.net,CH,40,2026-03-07,standard,15.49,False,,referral,desktop,Reality|Animation,medium
CUST_000445,davisjesse@example.org,LV,50,2025-01-03,premium,22.99,True,2025-12-28,social,mobile,Crime|Action & Adventure,low
CUST_000446,unovak@example.org,ZW,44,2025-07-24,basic,9.99,False,,social,smart_tv,Action|Music|Soap,high
CUST_000447,whenry@example.net,MT,44,2024-11-08,standard,15.49,False,,organic,mobile,Family|Thriller|Action & Adventure,high
CUST_000448,eringuerrero@example.org,VN,54,2025-03-11,basic,9.99,True,2025-06-24,organic,mobile,Action & Adventure|Drama|Science Fiction|Reality,low
CUST_000449,jennifermiller@example.org,MU,64,2024-11-25,standard,15.49,False,,social,smart_tv,Animation|Action|Thriller|Science Fiction,low
CUST_000450,jodistewart@example.org,BW,56,2025-10-14,basic,9.99,False,,paid_search,gaming_console,Kids|Action & Adventure|Adventure,high
CUST_000451,sean41@example.org,BT,47,2024-04-14,basic,9.99,False,,tv_ad,gaming_console,Sci-Fi & Fantasy|Action & Adventure|News|Documentary,medium
CUST_000452,jcole@example.net,NE,50,2024-09-02,basic,9.99,False,,referral,mobile,Drama|Soap|War,medium
CUST_000453,davisangela@example.net,US,25,2024-06-29,premium,22.99,True,2024-09-14,referral,mobile,Action|Romance|Horror,medium
CUST_000454,michelle04@example.com,MW,51,2025-12-10,premium,22.99,False,,referral,tablet,Fantasy|Documentary,high
CUST_000455,hardyanita@example.org,TO,55,2025-12-06,basic,9.99,False,,tv_ad,smart_tv,Adventure|Kids|Fantasy,medium
CUST_000456,ginajackson@example.com,KI,52,2025-05-19,standard,15.49,True,2026-01-13,social,mobile,Fantasy|Adventure|Mystery,low
CUST_000457,kthomas@example.com,IS,18,2024-11-04,basic,9.99,False,,referral,mobile,Thriller|Reality,low
CUST_000458,todd15@example.com,HU,55,2025-03-03,premium,22.99,False,,social,tablet,Talk|Soap|Drama,medium
CUST_000459,mwheeler@example.com,CD,31,2025-10-21,premium,22.99,False,,referral,gaming_console,Action|Sci-Fi & Fantasy|Documentary,medium
CUST_000460,adam65@example.net,MU,54,2024-07-24,premium,22.99,False,,social,desktop,Horror|Kids|Sci-Fi & Fantasy,high
CUST_000461,scott69@example.org,KG,28,2025-12-25,premium,22.99,True,2026-03-16,paid_search,gaming_console,Soap|News|Adventure|Crime,medium
CUST_000462,timothythompson@example.com,LB,58,2024-12-15,standard,15.49,False,,organic,smart_tv,Action|Music|Documentary|Romance,low
CUST_000463,yfaulkner@example.org,LR,56,2024-11-22,basic,9.99,False,,organic,desktop,History|Mystery|Sci-Fi & Fantasy|Adventure,medium
CUST_000464,lisa65@example.org,TM,70,2025-01-27,standard,15.49,False,,paid_search,desktop,Comedy|Music|Action|Romance,high
CUST_000465,erinpierce@example.net,PL,50,2024-09-12,standard,15.49,True,2025-07-03,paid_search,gaming_console,Reality|Comedy|Family|Romance,medium
CUST_000466,samuelcarter@example.net,BJ,23,2025-10-12,basic,9.99,False,,social,desktop,Adventure|Science Fiction|War,high
CUST_000467,ichambers@example.net,KI,63,2026-01-06,standard,15.49,False,,organic,smart_tv,Thriller|Family|Reality,low
CUST_000468,donna66@example.org,PE,30,2024-10-14,premium,22.99,False,,referral,desktop,Thriller|Talk|Sci-Fi & Fantasy|Adventure,high
CUST_000469,iaguilar@example.net,MD,22,2025-07-18,premium,22.99,True,2026-05-01,social,tablet,History|Reality,low
CUST_000470,gibbsmichael@example.net,UG,42,2025-02-28,basic,9.99,False,,tv_ad,desktop,Horror|Thriller|Sci-Fi & Fantasy,high
CUST_000471,rodriguezjohn@example.net,MH,48,2025-08-18,basic,9.99,False,,organic,tablet,Documentary|Crime|Thriller,high
CUST_000472,hartdeanna@example.net,MZ,38,2024-08-17,basic,9.99,False,,referral,tablet,Documentary|Music,medium
CUST_000473,tammy61@example.org,BZ,65,2025-11-15,premium,22.99,False,,social,smart_tv,Sci-Fi & Fantasy|Adventure|Comedy|Mystery,medium
CUST_000474,williamstone@example.net,FM,35,2024-10-27,premium,22.99,False,,paid_search,mobile,Western|Talk|Family,high
CUST_000475,seanmyers@example.net,TZ,31,2025-06-30,standard,15.49,False,,paid_search,mobile,News|Adventure,high
CUST_000476,michaeljohnson@example.org,KE,23,2025-09-28,basic,9.99,False,,referral,gaming_console,Drama|Fantasy|Soap,low
CUST_000477,wilsonshelia@example.org,MG,54,2025-02-27,basic,9.99,False,,social,desktop,Romance|Kids|Talk|Action,medium
CUST_000478,stanley38@example.com,MG,21,2024-12-08,basic,9.99,False,,tv_ad,desktop,Sci-Fi & Fantasy|Animation|Adventure|Fantasy,medium
CUST_000479,kimheather@example.com,BJ,61,2025-04-14,standard,15.49,False,,paid_search,desktop,Reality|Talk,medium
CUST_000480,patrickdarin@example.com,KH,31,2024-11-29,basic,9.99,False,,referral,gaming_console,Western|Music|War,low
CUST_000481,sarahyang@example.net,EC,57,2024-07-03,basic,9.99,False,,social,tablet,Sci-Fi & Fantasy|Action & Adventure|Horror|Adventure,medium
CUST_000482,marksimmons@example.com,HT,41,2025-06-12,basic,9.99,False,,referral,tablet,History|Music,high
CUST_000483,lsoto@example.net,KM,24,2025-12-20,standard,15.49,False,,social,mobile,Thriller|Documentary,medium
CUST_000484,njohnson@example.org,PG,69,2025-03-11,premium,22.99,False,,organic,mobile,Family|Drama|News,low
CUST_000485,tprice@example.org,GA,37,2025-07-13,standard,15.49,False,,social,gaming_console,Reality|Horror|News|Western,high
CUST_000486,raylauren@example.net,ER,70,2024-11-12,premium,22.99,True,2025-04-21,referral,smart_tv,Music|Action & Adventure,low
CUST_000487,james14@example.net,RW,44,2025-01-19,standard,15.49,False,,organic,tablet,Talk|Horror|Sci-Fi & Fantasy,medium
CUST_000488,candice96@example.net,CI,29,2025-05-24,premium,22.99,False,,social,tablet,Thriller|Science Fiction,high
CUST_000489,megan92@example.net,MA,42,2025-01-05,standard,15.49,False,,tv_ad,tablet,Fantasy|News|Crime,high
CUST_000490,samantha91@example.net,CR,39,2025-12-22,standard,15.49,False,,referral,gaming_console,Action & Adventure|Science Fiction,high
CUST_000491,allendaryl@example.com,MD,38,2024-12-09,premium,22.99,False,,social,tablet,Mystery|Action & Adventure,medium
CUST_000492,ibarnes@example.net,MV,41,2024-07-28,premium,22.99,False,,tv_ad,gaming_console,Animation|Sci-Fi & Fantasy|Crime|Fantasy,high
CUST_000493,tommymedina@example.net,EC,60,2025-03-04,standard,15.49,False,,social,smart_tv,War|Drama,high
CUST_000494,tracytaylor@example.com,PG,48,2025-06-15,basic,9.99,False,,tv_ad,smart_tv,Soap|Mystery,high
CUST_000495,glennstephanie@example.com,CR,23,2025-08-04,basic,9.99,False,,referral,tablet,Fantasy|Mystery|Soap|Sci-Fi & Fantasy,high
CUST_000496,gmaynard@example.net,SA,28,2024-09-08,basic,9.99,False,,organic,smart_tv,Crime|Science Fiction|Drama,low
CUST_000497,cperry@example.com,DM,53,2025-02-21,premium,22.99,False,,referral,mobile,Kids|Crime|Horror,high
CUST_000498,flynnjeffrey@example.org,IS,54,2024-06-13,premium,22.99,False,,referral,gaming_console,Action|Crime|Science Fiction|News,high
CUST_000499,gary79@example.net,SA,23,2024-10-01,premium,22.99,False,,referral,tablet,Talk|Kids|Horror,medium
CUST_000500,armstrongjoseph@example.net,MM,70,2025-06-10,standard,15.49,False,,paid_search,tablet,Comedy|War,low
CUST_000501,wolfscott@example.org,NO,48,2025-06-05,standard,15.49,False,,social,smart_tv,Music|Kids,high
CUST_000502,kennethkidd@example.com,IN,53,2024-06-28,standard,15.49,False,,referral,desktop,Adventure|War|Horror|Talk,low
CUST_000503,gonzalesvictoria@example.org,GE,58,2025-01-05,basic,9.99,False,,paid_search,gaming_console,Science Fiction|Animation|Adventure|Sci-Fi & Fantasy,low
CUST_000504,michelle96@example.org,VE,35,2025-12-30,premium,22.99,False,,referral,mobile,Sci-Fi & Fantasy|Comedy|Science Fiction|News,medium
CUST_000505,lisatrujillo@example.net,MG,35,2024-07-27,basic,9.99,False,,tv_ad,desktop,Soap|Science Fiction|Crime,high
CUST_000506,candice25@example.net,JP,24,2025-05-28,basic,9.99,False,,social,tablet,Romance|Horror,low
CUST_000507,stephanie81@example.org,GB,31,2024-11-20,basic,9.99,False,,social,desktop,War|Adventure|Mystery|Drama,low
CUST_000508,rsellers@example.net,CN,39,2025-12-11,standard,15.49,False,,organic,mobile,Talk|Crime|Music,high
CUST_000509,johndawson@example.org,PS,34,2025-10-06,basic,9.99,False,,referral,smart_tv,Mystery|Horror|Kids,low
CUST_000510,kburns@example.net,IQ,20,2026-01-25,basic,9.99,False,,paid_search,desktop,Adventure|Animation|Fantasy|Crime,medium
CUST_000511,ebrooks@example.net,BW,37,2025-08-10,premium,22.99,False,,social,mobile,Documentary|Family|Kids|Animation,high
CUST_000512,heather57@example.com,LR,37,2025-02-16,premium,22.99,False,,paid_search,tablet,Horror|Reality|Soap|Sci-Fi & Fantasy,medium
CUST_000513,meltonmelanie@example.org,ES,38,2025-07-06,basic,9.99,False,,organic,mobile,Soap|Adventure,high
CUST_000514,melissa86@example.org,NP,62,2025-04-01,standard,15.49,False,,referral,gaming_console,Adventure|War|Romance,medium
CUST_000515,troymorris@example.com,LU,61,2026-01-10,basic,9.99,False,,tv_ad,tablet,Adventure|Action & Adventure,medium
CUST_000516,ashleewashington@example.com,KZ,24,2025-06-09,premium,22.99,True,2025-09-11,referral,mobile,Science Fiction|Drama|Music,medium
CUST_000517,williamsconnie@example.com,AM,62,2025-11-23,standard,15.49,False,,referral,tablet,Fantasy|Talk|Crime|News,low
CUST_000518,scottsmith@example.com,FR,36,2024-07-15,premium,22.99,True,2025-05-18,referral,mobile,Kids|Music,low
CUST_000519,nicoleturner@example.com,BW,56,2025-09-26,premium,22.99,False,,tv_ad,mobile,Western|News|Crime,medium
CUST_000520,john52@example.org,MY,18,2025-08-31,basic,9.99,False,,tv_ad,desktop,Comedy|Sci-Fi & Fantasy|Horror,medium
CUST_000521,jessica36@example.net,BW,33,2025-08-08,premium,22.99,False,,social,smart_tv,Action|Talk,high
CUST_000522,smiththomas@example.org,UA,53,2025-10-08,premium,22.99,False,,paid_search,gaming_console,Family|Reality|Documentary,medium
CUST_000523,ssmith@example.com,CL,26,2024-10-02,standard,15.49,False,,paid_search,smart_tv,Western|Soap|Reality|Documentary,low
CUST_000524,ebenson@example.org,GT,42,2026-02-07,basic,9.99,True,2026-11-14,tv_ad,gaming_console,Soap|Romance,medium
CUST_000525,crosscurtis@example.com,MN,22,2025-02-01,premium,22.99,False,,organic,mobile,Talk|Adventure,high
CUST_000526,derrick22@example.org,SM,53,2026-02-23,premium,22.99,False,,referral,tablet,Crime|Science Fiction,low
CUST_000527,bishopfrank@example.com,WS,37,2025-06-21,premium,22.99,True,2025-08-29,paid_search,gaming_console,Sci-Fi & Fantasy|Reality|Romance|News,low
CUST_000528,samanthajensen@example.com,GM,51,2024-09-22,basic,9.99,True,2025-02-26,tv_ad,mobile,Horror|Animation,low
CUST_000529,taylordavid@example.net,MV,40,2024-06-16,premium,22.99,False,,referral,desktop,News|Soap|Fantasy,high
CUST_000530,iedwards@example.org,IS,60,2025-01-08,basic,9.99,False,,paid_search,gaming_console,Horror|Animation,medium
CUST_000531,wrightcarolyn@example.net,UZ,58,2025-08-23,premium,22.99,False,,referral,tablet,Western|Horror|Talk,medium
CUST_000532,abbottdominique@example.com,GA,34,2024-11-17,premium,22.99,False,,social,desktop,Family|Animation|Fantasy|Horror,high
CUST_000533,juliephillips@example.org,GY,56,2025-05-17,standard,15.49,False,,organic,gaming_console,News|Romance,high
CUST_000534,frodriguez@example.net,UG,38,2025-04-29,basic,9.99,False,,organic,tablet,War|Comedy|Adventure,medium
CUST_000535,hatfieldsarah@example.org,MW,27,2024-06-04,premium,22.99,False,,paid_search,tablet,Thriller|Drama|Soap|Romance,medium
CUST_000536,rdiaz@example.org,PW,23,2026-02-07,standard,15.49,False,,tv_ad,desktop,Adventure|Sci-Fi & Fantasy,high
CUST_000537,smithcarlos@example.com,GM,70,2025-11-29,premium,22.99,False,,tv_ad,smart_tv,Mystery|News|Western|Kids,low
CUST_000538,fryraymond@example.com,YE,67,2024-05-10,premium,22.99,False,,organic,tablet,News|Thriller,medium
CUST_000539,zhenderson@example.org,DZ,59,2025-10-15,standard,15.49,False,,tv_ad,smart_tv,History|Soap|Fantasy,medium
CUST_000540,joshuacollins@example.net,GA,52,2025-05-31,premium,22.99,False,,tv_ad,mobile,Romance|Comedy|Reality,low
CUST_000541,amandamyers@example.net,CF,43,2025-12-28,standard,15.49,False,,referral,gaming_console,Drama|Romance,high
CUST_000542,collinssamuel@example.org,BG,27,2025-09-20,premium,22.99,False,,paid_search,tablet,History|Comedy,high
CUST_000543,middletondarren@example.net,UZ,50,2024-10-16,basic,9.99,False,,referral,mobile,Romance|Horror|Animation|Sci-Fi & Fantasy,low
CUST_000544,elizabeth21@example.org,KN,30,2024-05-22,basic,9.99,False,,tv_ad,gaming_console,Kids|Animation,high
CUST_000545,martinstephanie@example.net,SI,38,2024-07-25,premium,22.99,False,,tv_ad,smart_tv,Mystery|Sci-Fi & Fantasy,high
CUST_000546,gary24@example.net,CL,59,2025-12-09,basic,9.99,False,,organic,tablet,Talk|Family|Western,medium
CUST_000547,rogersruben@example.net,BI,32,2025-11-30,basic,9.99,False,,paid_search,tablet,Crime|Action|Drama|Romance,high
CUST_000548,crawfordwilliam@example.org,SB,57,2024-10-31,basic,9.99,False,,paid_search,tablet,Soap|News,low
CUST_000549,michaelscott@example.org,TO,39,2026-02-06,basic,9.99,False,,paid_search,gaming_console,Comedy|Crime,medium
CUST_000550,perezwilliam@example.org,AL,27,2025-09-15,basic,9.99,False,,organic,desktop,Fantasy|Sci-Fi & Fantasy|Horror|Kids,high
CUST_000551,ruizpatrick@example.org,EE,62,2024-10-16,premium,22.99,False,,tv_ad,tablet,Romance|Sci-Fi & Fantasy|Action & Adventure|Comedy,medium
CUST_000552,tranrobin@example.net,TD,60,2026-04-03,basic,9.99,False,,social,smart_tv,Mystery|Animation,high
CUST_000553,marcbutler@example.net,LB,38,2025-03-01,basic,9.99,False,,referral,gaming_console,Animation|Adventure|Reality|Music,low
CUST_000554,duncandavid@example.net,BF,63,2024-11-06,premium,22.99,True,2024-12-17,organic,mobile,Reality|Crime,medium
CUST_000555,lindajarvis@example.com,BJ,61,2024-08-27,premium,22.99,False,,social,tablet,Animation|News|Action & Adventure,low
CUST_000556,xcline@example.com,LR,70,2026-02-20,premium,22.99,False,,organic,gaming_console,Sci-Fi & Fantasy|Romance|Science Fiction|Animation,high
CUST_000557,msmith@example.com,TM,42,2024-06-16,standard,15.49,False,,tv_ad,gaming_console,Animation|Documentary|Drama,low
CUST_000558,jodi37@example.com,UA,37,2025-12-10,premium,22.99,False,,tv_ad,tablet,Adventure|Thriller|Drama,medium
CUST_000559,jessicapayne@example.org,CZ,61,2025-04-28,standard,15.49,False,,paid_search,mobile,Science Fiction|Drama,medium
CUST_000560,ijohnson@example.com,ZW,28,2024-04-14,standard,15.49,False,,social,smart_tv,Drama|History|Fantasy|Science Fiction,high
CUST_000561,tapiaaaron@example.net,MT,66,2026-01-22,premium,22.99,False,,social,desktop,Soap|Action & Adventure|Western|Drama,high
CUST_000562,dalton83@example.com,RW,24,2026-01-29,standard,15.49,False,,paid_search,mobile,Science Fiction|News|Sci-Fi & Fantasy|Drama,high
CUST_000563,jenniferdavis@example.org,SK,32,2024-05-26,basic,9.99,False,,organic,tablet,Action|Sci-Fi & Fantasy|Thriller|Adventure,medium
CUST_000564,stephen19@example.org,SD,59,2025-02-24,basic,9.99,False,,social,mobile,Drama|Reality|Action,medium
CUST_000565,kjones@example.org,NZ,44,2024-07-22,standard,15.49,False,,organic,tablet,Action & Adventure|Family,medium
CUST_000566,joelgreen@example.com,MX,46,2025-09-06,standard,15.49,False,,tv_ad,desktop,Family|Fantasy|Mystery|Action & Adventure,high
CUST_000567,louis43@example.org,FR,56,2025-10-06,premium,22.99,False,,referral,tablet,Adventure|History|Animation,high
CUST_000568,moorefrank@example.com,KW,63,2024-07-24,standard,15.49,False,,organic,gaming_console,Thriller|Action|Horror|Reality,high
CUST_000569,herreratami@example.org,PG,65,2025-02-19,basic,9.99,False,,organic,gaming_console,Adventure|Reality,medium
CUST_000570,hbaker@example.org,DJ,37,2024-12-05,standard,15.49,False,,social,desktop,Romance|Family|Comedy|Crime,medium
CUST_000571,margaret90@example.org,LR,59,2025-12-28,basic,9.99,False,,referral,smart_tv,Romance|Music|Reality|Drama,medium
CUST_000572,dawsontanya@example.com,SG,62,2024-08-03,premium,22.99,False,,tv_ad,mobile,Fantasy|Thriller,high
CUST_000573,jorge20@example.com,PG,63,2024-05-18,standard,15.49,False,,paid_search,desktop,War|Action & Adventure|Crime,medium
CUST_000574,codygarcia@example.org,CM,25,2025-06-15,basic,9.99,False,,referral,tablet,Science Fiction|Music|Action & Adventure|News,low
CUST_000575,greertoni@example.org,FJ,42,2024-04-19,basic,9.99,False,,tv_ad,desktop,News|Reality|Action,high
CUST_000576,owatson@example.net,BS,27,2026-01-09,basic,9.99,False,,paid_search,smart_tv,Thriller|Documentary|Drama,low
CUST_000577,samantha10@example.org,FJ,26,2025-07-06,standard,15.49,False,,paid_search,smart_tv,Fantasy|Crime|Comedy|Science Fiction,low
CUST_000578,flamb@example.com,CM,52,2026-03-11,premium,22.99,False,,organic,gaming_console,Crime|Kids,high
CUST_000579,kwilliams@example.com,RS,56,2024-05-13,standard,15.49,False,,tv_ad,smart_tv,Documentary|Kids|Crime|History,medium
CUST_000580,rjohnson@example.com,EC,31,2025-02-10,basic,9.99,False,,organic,mobile,Action|Science Fiction|Horror,high
CUST_000581,rebekahhill@example.com,CZ,56,2025-01-09,basic,9.99,True,2025-07-10,social,smart_tv,Romance|Drama|Documentary,medium
CUST_000582,deborahporter@example.net,QA,60,2024-05-06,basic,9.99,True,2025-04-05,tv_ad,gaming_console,Action & Adventure|Documentary,low
CUST_000583,ramirezderrick@example.org,BA,38,2024-05-27,basic,9.99,False,,social,desktop,Thriller|Talk|Romance|Mystery,high
CUST_000584,crystalpham@example.org,MU,35,2026-02-26,basic,9.99,False,,social,gaming_console,Mystery|Comedy|Kids|Drama,low
CUST_000585,timothy75@example.net,SC,58,2025-12-08,standard,15.49,False,,tv_ad,smart_tv,Family|Action|Romance|Soap,medium
CUST_000586,bnelson@example.com,UG,34,2024-12-15,standard,15.49,False,,tv_ad,gaming_console,Music|Comedy|History|Action,high
CUST_000587,huangkimberly@example.org,PW,64,2024-09-27,premium,22.99,False,,referral,desktop,Action|Thriller,medium
CUST_000588,katie32@example.org,HU,18,2025-05-26,basic,9.99,False,,organic,smart_tv,Music|Comedy,high
CUST_000589,josephvelasquez@example.net,BG,44,2025-09-02,standard,15.49,False,,referral,smart_tv,News|Family,high
CUST_000590,barbaramcgrath@example.com,MH,68,2025-11-24,standard,15.49,False,,organic,tablet,Family|War|Science Fiction|Music,medium
CUST_000591,gregorywatkins@example.net,MC,39,2026-04-06,standard,15.49,False,,referral,gaming_console,Fantasy|War|Soap,high
CUST_000592,warnermichael@example.net,TM,61,2025-01-13,premium,22.99,False,,referral,desktop,Family|Western,high
CUST_000593,marycochran@example.com,SR,52,2024-07-29,basic,9.99,False,,social,desktop,Drama|Science Fiction|Crime,high
CUST_000594,tracydavis@example.org,UY,61,2024-12-06,standard,15.49,False,,social,gaming_console,Reality|Comedy,medium
CUST_000595,foxaaron@example.net,FR,35,2024-09-26,premium,22.99,True,2024-11-10,social,desktop,Documentary|Western|Talk|Mystery,high
CUST_000596,matthewthompson@example.com,BH,56,2025-12-27,premium,22.99,False,,organic,tablet,Thriller|Action,medium
CUST_000597,brendastark@example.org,SL,33,2024-04-27,premium,22.99,False,,social,desktop,Romance|Sci-Fi & Fantasy|History|Mystery,medium
CUST_000598,susan56@example.net,BZ,67,2026-02-07,standard,15.49,False,,paid_search,smart_tv,Action & Adventure|Soap|Talk,high
CUST_000599,marcus26@example.net,RU,48,2024-12-27,standard,15.49,False,,tv_ad,tablet,Reality|Drama|Family,medium
CUST_000600,grant89@example.com,GR,31,2025-08-27,standard,15.49,True,2025-10-14,referral,desktop,Reality|Documentary,high
CUST_000601,nicholasgross@example.com,CN,61,2025-09-08,premium,22.99,False,,tv_ad,smart_tv,War|Comedy,high
CUST_000602,rushstacy@example.com,TN,65,2024-08-26,standard,15.49,False,,social,smart_tv,Soap|Reality,high
CUST_000603,carriemccall@example.net,GN,67,2024-05-05,premium,22.99,False,,referral,smart_tv,Family|Western|Comedy|Sci-Fi & Fantasy,medium
CUST_000604,zunigadonald@example.net,BO,24,2025-08-19,standard,15.49,True,2026-01-01,tv_ad,tablet,Soap|War|Action,medium
CUST_000605,toni21@example.net,SV,28,2024-10-11,premium,22.99,False,,organic,tablet,Music|Comedy,medium
CUST_000606,sean43@example.org,MD,61,2025-08-19,premium,22.99,False,,organic,smart_tv,Crime|Romance|Drama|War,medium
CUST_000607,jonathan10@example.org,MV,55,2024-06-01,standard,15.49,True,2025-05-19,referral,gaming_console,Animation|Action & Adventure|Music,medium
CUST_000608,acosta@example.com,MT,52,2025-03-16,standard,15.49,False,,organic,desktop,Music|Fantasy,high
CUST_000609,egarcia@example.net,CF,67,2025-01-07,premium,22.99,True,2025-10-02,referral,mobile,Crime|Soap|Comedy|Documentary,medium
CUST_000610,franciscojones@example.org,KE,60,2025-11-19,basic,9.99,True,2026-06-06,social,desktop,Sci-Fi & Fantasy|Talk|Animation|Action & Adventure,medium
CUST_000611,jose11@example.com,DO,28,2024-04-25,standard,15.49,True,2024-10-16,social,gaming_console,Soap|Talk|Kids,low
CUST_000612,emartin@example.net,BW,38,2026-02-28,premium,22.99,True,2027-01-08,organic,tablet,Animation|Music,medium
CUST_000613,bbush@example.net,DM,48,2024-12-28,premium,22.99,False,,referral,smart_tv,History|Adventure|Action|Horror,low
CUST_000614,gmoore@example.com,GA,29,2025-07-25,standard,15.49,False,,organic,gaming_console,Thriller|History|Western|Horror,high
CUST_000615,uterry@example.net,SR,29,2024-09-04,standard,15.49,True,2025-03-10,referral,smart_tv,Crime|Western|Horror|Soap,medium
CUST_000616,kenneth10@example.com,TO,21,2024-11-02,premium,22.99,True,2025-01-17,paid_search,mobile,Fantasy|Animation|Western|Kids,medium
CUST_000617,xhernandez@example.org,NP,52,2025-06-10,premium,22.99,False,,social,desktop,War|Fantasy|Drama|Documentary,low
CUST_000618,madison97@example.org,BY,37,2024-06-17,premium,22.99,False,,tv_ad,tablet,Family|Documentary,high
CUST_000619,georgecarter@example.org,PY,50,2024-04-29,standard,15.49,False,,referral,mobile,Mystery|Thriller|War,high
CUST_000620,parkerraymond@example.com,HR,40,2026-01-25,standard,15.49,True,2026-04-21,social,smart_tv,Romance|War|Music|Horror,medium
CUST_000621,maypaul@example.com,MU,42,2024-11-01,basic,9.99,False,,referral,gaming_console,Animation|Science Fiction|Western|Music,medium
CUST_000622,seanbaker@example.com,IN,41,2025-01-21,basic,9.99,False,,referral,mobile,Drama|Family|Horror,medium
CUST_000623,anne21@example.org,SV,64,2024-10-02,standard,15.49,False,,referral,desktop,Drama|War|Mystery|Science Fiction,low
CUST_000624,larellano@example.org,TG,57,2025-01-02,basic,9.99,True,2025-05-04,referral,gaming_console,History|Crime|Music|Action,high
CUST_000625,acardenas@example.net,LA,56,2024-05-27,standard,15.49,False,,organic,gaming_console,Animation|Talk|Adventure,low
CUST_000626,parmstrong@example.com,KG,52,2026-02-12,standard,15.49,False,,tv_ad,tablet,Music|Reality,medium
CUST_000627,torr@example.org,SC,62,2024-06-10,basic,9.99,False,,organic,mobile,Kids|Music|Talk|Soap,medium
CUST_000628,davidtodd@example.org,DM,57,2025-06-27,premium,22.99,False,,organic,mobile,Crime|Reality|Mystery,medium
CUST_000629,davidhenderson@example.net,NZ,37,2024-09-21,standard,15.49,False,,tv_ad,smart_tv,Documentary|Mystery|Science Fiction|Horror,high
CUST_000630,maryscott@example.net,BJ,48,2024-09-13,standard,15.49,False,,tv_ad,tablet,Kids|Crime,medium
CUST_000631,jhawkins@example.com,IS,56,2024-06-16,standard,15.49,False,,social,gaming_console,Comedy|Action & Adventure|Romance,high
CUST_000632,astark@example.net,VU,36,2025-05-18,standard,15.49,True,2026-05-02,organic,tablet,Thriller|Action & Adventure|Romance,medium
CUST_000633,jrodriguez@example.org,TN,34,2025-07-10,standard,15.49,True,2025-08-16,organic,gaming_console,Mystery|Sci-Fi & Fantasy|Drama|Action,low
CUST_000634,buckleyanna@example.org,JO,34,2025-07-10,basic,9.99,False,,paid_search,desktop,Drama|Documentary|Crime|Talk,high
CUST_000635,natalie46@example.net,RU,56,2026-02-12,basic,9.99,False,,paid_search,desktop,Western|Mystery,high
CUST_000636,rjohnson@example.com,CV,28,2025-06-28,standard,15.49,False,,paid_search,gaming_console,Documentary|Crime,high
CUST_000637,vwilliams@example.net,GW,25,2025-08-03,premium,22.99,False,,organic,mobile,Science Fiction|Sci-Fi & Fantasy,high
CUST_000638,xmccall@example.org,LU,32,2024-05-18,standard,15.49,False,,referral,desktop,Kids|News|Fantasy,high
CUST_000639,larry71@example.org,CR,38,2026-01-04,standard,15.49,False,,tv_ad,smart_tv,History|War|Comedy|Crime,medium
